,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
,8:11 PM,51 F,50 F,96 %,ESE,15 mph,0 mph,28.82 in,0.0 in,Light Rain
,8:53 PM,51 F,51 F,100 %,SE,12 mph,0 mph,28.80 in,0.0 in,Light Rain
,9:53 PM,53 F,52 F,96 %,S,13 mph,0 mph,28.78 in,0.0 in,Light Rain
,10:53 PM,54 F,53 F,97 %,SW,18 mph,28 mph,28.78 in,0.0 in,Cloudy
,11:26 PM,52 F,51 F,97 %,WSW,21 mph,29 mph,28.77 in,0.0 in,Cloudy / Windy
,11:53 PM,52 F,50 F,93 %,WSW,17 mph,0 mph,28.78 in,0.0 in,Cloudy
11/6/2018,12:53 AM,51 F,48 F,89 %,WSW,16 mph,0 mph,28.78 in,0.0 in,Cloudy
,1:03 AM,50 F,48 F,93 %,W,16 mph,0 mph,28.78 in,0.0 in,Cloudy
,1:23 AM,50 F,47 F,89 %,WSW,16 mph,35 mph,28.79 in,0.0 in,Cloudy
,1:53 AM,50 F,47 F,89 %,WSW,16 mph,0 mph,28.80 in,0.0 in,Cloudy
,2:53 AM,49 F,48 F,97 %,SW,17 mph,0 mph,28.81 in,0.0 in,Cloudy
,3:53 AM,49 F,47 F,93 %,SW,18 mph,0 mph,28.83 in,0.0 in,Cloudy
,4:49 AM,48 F,46 F,93 %,SW,17 mph,0 mph,28.85 in,0.0 in,Cloudy
,4:53 AM,49 F,47 F,93 %,SW,18 mph,0 mph,28.85 in,0.0 in,Cloudy
,5:18 AM,49 F,46 F,90 %,SW,17 mph,0 mph,28.86 in,0.0 in,Cloudy
,5:53 AM,48 F,44 F,86 %,WSW,28 mph,39 mph,28.87 in,0.0 in,Cloudy / Windy
,6:46 AM,47 F,41 F,80 %,WSW,23 mph,31 mph,28.92 in,0.0 in,Cloudy / Windy
,6:53 AM,47 F,41 F,80 %,WSW,21 mph,31 mph,28.93 in,0.0 in,Cloudy / Windy
,7:01 AM,47 F,41 F,80 %,WSW,24 mph,33 mph,28.93 in,0.0 in,Cloudy / Windy
,7:23 AM,47 F,41 F,80 %,WSW,20 mph,0 mph,28.94 in,0.0 in,Cloudy
,7:53 AM,47 F,42 F,83 %,WSW,17 mph,25 mph,28.96 in,0.0 in,Cloudy
,8:12 AM,47 F,42 F,83 %,WSW,26 mph,36 mph,28.96 in,0.0 in,Cloudy / Windy
,8:53 AM,47 F,41 F,80 %,W,24 mph,37 mph,28.98 in,0.0 in,Cloudy / Windy
,9:53 AM,47 F,41 F,80 %,W,25 mph,33 mph,29.01 in,0.0 in,Cloudy / Windy
,10:53 AM,49 F,41 F,74 %,W,29 mph,39 mph,29.03 in,0.0 in,Cloudy / Windy
,11:53 AM,50 F,41 F,71 %,W,25 mph,37 mph,29.03 in,0.0 in,Mostly Cloudy / Windy
,12:48 PM,54 F,43 F,67 %,W,22 mph,0 mph,29.05 in,0.0 in,Partly Cloudy / Windy
,12:53 PM,53 F,42 F,66 %,W,23 mph,32 mph,29.05 in,0.0 in,Partly Cloudy / Windy
,1:53 PM,54 F,42 F,64 %,W,21 mph,30 mph,29.05 in,0.0 in,Fair / Windy
,2:53 PM,54 F,40 F,59 %,W,23 mph,29 mph,29.06 in,0.0 in,Partly Cloudy / Windy
,3:53 PM,53 F,40 F,61 %,WSW,14 mph,0 mph,29.10 in,0.0 in,Fair
,4:53 PM,49 F,40 F,71 %,W,12 mph,0 mph,29.12 in,0.0 in,Fair
,5:53 PM,46 F,41 F,83 %,WNW,8 mph,0 mph,29.15 in,0.0 in,Fair
,6:53 PM,45 F,39 F,80 %,WNW,8 mph,0 mph,29.18 in,0.0 in,Fair
,7:53 PM,43 F,39 F,86 %,WNW,7 mph,0 mph,29.20 in,0.0 in,Fair
,8:53 PM,42 F,39 F,89 %,W,7 mph,0 mph,29.23 in,0.0 in,Partly Cloudy
,9:53 PM,42 F,36 F,79 %,WNW,12 mph,0 mph,29.25 in,0.0 in,Mostly Cloudy
,10:53 PM,39 F,35 F,86 %,W,7 mph,0 mph,29.27 in,0.0 in,Fair
,11:53 PM,37 F,35 F,93 %,WSW,6 mph,0 mph,29.28 in,0.0 in,Fair
11/7/2018,12:53 AM,36 F,34 F,93 %,W,7 mph,0 mph,29.28 in,0.0 in,Fair
,1:53 AM,35 F,33 F,92 %,W,7 mph,0 mph,29.30 in,0.0 in,Fair
,2:53 AM,34 F,32 F,92 %,WSW,7 mph,0 mph,29.30 in,0.0 in,Fair
,3:53 AM,30 F,28 F,92 %,W,6 mph,0 mph,29.28 in,0.0 in,Fair
,4:53 AM,33 F,30 F,89 %,WSW,9 mph,0 mph,29.31 in,0.0 in,Fair
,5:53 AM,33 F,30 F,89 %,WSW,9 mph,0 mph,29.33 in,0.0 in,Fair
,6:53 AM,32 F,30 F,92 %,W,7 mph,0 mph,29.33 in,0.0 in,Fair
,7:53 AM,36 F,30 F,79 %,W,14 mph,0 mph,29.37 in,0.0 in,Fair
,8:53 AM,39 F,30 F,70 %,W,17 mph,0 mph,29.38 in,0.0 in,Fair
,9:53 AM,40 F,29 F,65 %,W,20 mph,26 mph,29.40 in,0.0 in,Fair
,10:53 AM,41 F,29 F,62 %,W,16 mph,0 mph,29.40 in,0.0 in,Fair
,11:53 AM,43 F,30 F,60 %,WNW,15 mph,0 mph,29.39 in,0.0 in,Fair
,12:53 PM,44 F,31 F,60 %,WNW,13 mph,0 mph,29.37 in,0.0 in,Fair
,1:53 PM,45 F,31 F,58 %,W,13 mph,20 mph,29.38 in,0.0 in,Fair
,2:53 PM,44 F,32 F,63 %,WNW,12 mph,0 mph,29.39 in,0.0 in,Fair
,3:53 PM,43 F,31 F,62 %,NW,12 mph,0 mph,29.39 in,0.0 in,Fair
,4:53 PM,37 F,31 F,79 %,WNW,7 mph,0 mph,29.41 in,0.0 in,Fair
,5:53 PM,34 F,30 F,85 %,NW,8 mph,0 mph,29.43 in,0.0 in,Fair
,6:53 PM,32 F,28 F,85 %,NNW,7 mph,0 mph,29.43 in,0.0 in,Fair
,7:53 PM,32 F,28 F,85 %,N,6 mph,0 mph,29.45 in,0.0 in,Fair
,8:53 PM,31 F,27 F,85 %,N,7 mph,0 mph,29.46 in,0.0 in,Fair
,9:53 PM,28 F,26 F,92 %,NNW,9 mph,0 mph,29.47 in,0.0 in,Fair
,10:53 PM,31 F,28 F,89 %,NNW,9 mph,0 mph,29.48 in,0.0 in,Fair
,11:53 PM,30 F,27 F,88 %,NNW,7 mph,0 mph,29.49 in,0.0 in,Fair
11/8/2018,12:25 AM,31 F,27 F,85 %,NNW,10 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
,12:53 AM,32 F,28 F,85 %,N,9 mph,0 mph,29.49 in,0.0 in,Cloudy
,1:53 AM,33 F,28 F,82 %,N,12 mph,0 mph,29.50 in,0.0 in,Cloudy
,2:53 AM,32 F,26 F,79 %,NW,9 mph,0 mph,29.53 in,0.0 in,Cloudy
,3:53 AM,32 F,27 F,82 %,N,10 mph,0 mph,29.52 in,0.0 in,Cloudy
,4:53 AM,32 F,27 F,82 %,NNE,12 mph,0 mph,29.53 in,0.0 in,Cloudy
,5:53 AM,31 F,25 F,79 %,N,9 mph,0 mph,29.54 in,0.0 in,Cloudy
,6:53 AM,31 F,25 F,79 %,NE,8 mph,0 mph,29.56 in,0.0 in,Cloudy
,7:53 AM,32 F,26 F,79 %,NE,8 mph,0 mph,29.58 in,0.0 in,Cloudy
,8:53 AM,33 F,26 F,75 %,ENE,12 mph,0 mph,29.58 in,0.0 in,Cloudy
,9:53 AM,35 F,26 F,70 %,NE,9 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
,10:53 AM,37 F,27 F,67 %,NNE,7 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
,11:53 AM,40 F,29 F,65 %,NNE,9 mph,0 mph,29.54 in,0.0 in,Mostly Cloudy
,12:43 PM,42 F,29 F,60 %,E,8 mph,0 mph,29.51 in,0.0 in,Fair
,12:53 PM,42 F,29 F,60 %,NE,9 mph,0 mph,29.51 in,0.0 in,Fair
,1:53 PM,42 F,29 F,60 %,ENE,7 mph,0 mph,29.49 in,0.0 in,Fair
,2:53 PM,43 F,29 F,58 %,E,9 mph,0 mph,29.46 in,0.0 in,Fair
,3:53 PM,42 F,29 F,60 %,ENE,9 mph,0 mph,29.45 in,0.0 in,Fair
,4:53 PM,40 F,31 F,70 %,E,7 mph,0 mph,29.44 in,0.0 in,Fair
,5:53 PM,40 F,30 F,68 %,NE,7 mph,0 mph,29.44 in,0.0 in,Partly Cloudy
,6:53 PM,40 F,31 F,70 %,NE,5 mph,0 mph,29.44 in,0.0 in,Cloudy
,7:53 PM,40 F,32 F,73 %,NE,7 mph,0 mph,29.43 in,0.0 in,Cloudy
,8:53 PM,40 F,32 F,73 %,ENE,7 mph,0 mph,29.44 in,0.0 in,Cloudy
,9:53 PM,39 F,33 F,79 %,NNE,6 mph,0 mph,29.43 in,0.0 in,Cloudy
,10:42 PM,39 F,34 F,82 %,ENE,5 mph,0 mph,29.42 in,0.0 in,Light Rain
,10:53 PM,39 F,35 F,86 %,E,5 mph,0 mph,29.42 in,0.0 in,Light Rain
,11:53 PM,36 F,34 F,93 %,E,6 mph,0 mph,29.39 in,0.1 in,Rain
11/9/2018,12:19 AM,34 F,33 F,96 %,ENE,6 mph,0 mph,29.39 in,0.0 in,Light Snow
,12:33 AM,34 F,33 F,96 %,NE,6 mph,0 mph,29.37 in,0.1 in,Light Snow
,12:41 AM,34 F,33 F,96 %,NNE,6 mph,0 mph,29.37 in,0.1 in,Light Snow
,12:53 AM,33 F,33 F,100 %,N,7 mph,0 mph,29.36 in,0.1 in,Light Snow
,1:00 AM,33 F,33 F,100 %,N,7 mph,0 mph,29.35 in,0.0 in,Light Snow
,1:23 AM,33 F,33 F,100 %,N,6 mph,0 mph,29.34 in,0.0 in,Light Snow
,1:53 AM,33 F,33 F,100 %,NNE,6 mph,0 mph,29.32 in,0.1 in,Light Snow
,2:05 AM,33 F,33 F,100 %,NNE,6 mph,0 mph,29.32 in,0.0 in,Light Snow
,2:15 AM,33 F,33 F,100 %,NNE,6 mph,0 mph,29.32 in,0.0 in,Wintry Mix
,2:39 AM,33 F,33 F,100 %,NE,3 mph,0 mph,29.32 in,0.0 in,Light Snow
,2:44 AM,33 F,33 F,100 %,NE,3 mph,0 mph,29.31 in,0.0 in,Light Snow
,2:53 AM,33 F,33 F,100 %,CALM,0 mph,0 mph,29.31 in,0.0 in,Light Snow
,3:42 AM,33 F,33 F,100 %,WNW,3 mph,0 mph,29.31 in,0.0 in,Light Snow
,3:53 AM,33 F,33 F,100 %,NW,6 mph,0 mph,29.31 in,0.0 in,Light Snow
,4:12 AM,33 F,33 F,100 %,NW,6 mph,0 mph,29.32 in,0.0 in,Light Snow
,4:39 AM,33 F,33 F,100 %,WNW,7 mph,0 mph,29.32 in,0.0 in,Light Snow
,4:53 AM,33 F,33 F,100 %,NW,6 mph,0 mph,29.32 in,0.0 in,Light Snow
,5:25 AM,33 F,33 F,100 %,NW,7 mph,0 mph,29.32 in,0.0 in,Light Snow
,5:53 AM,33 F,33 F,100 %,NW,8 mph,0 mph,29.31 in,0.0 in,Light Snow
,6:10 AM,33 F,33 F,100 %,NW,9 mph,0 mph,29.31 in,0.0 in,Light Snow
,6:33 AM,33 F,33 F,100 %,NW,12 mph,0 mph,29.32 in,0.0 in,Light Snow
,6:53 AM,33 F,32 F,96 %,NW,12 mph,0 mph,29.32 in,0.0 in,Wintry Mix
,7:06 AM,33 F,32 F,96 %,NW,12 mph,0 mph,29.32 in,0.0 in,Light Snow
,7:34 AM,33 F,32 F,96 %,NNW,9 mph,0 mph,29.31 in,0.0 in,Light Snow
,7:53 AM,33 F,32 F,96 %,NW,14 mph,0 mph,29.32 in,0.0 in,Cloudy
,8:53 AM,33 F,31 F,92 %,NW,17 mph,0 mph,29.33 in,0.0 in,Light Snow
,9:53 AM,33 F,30 F,89 %,WNW,21 mph,26 mph,29.34 in,0.0 in,Mostly Cloudy / Windy
,10:00 AM,33 F,30 F,89 %,NW,21 mph,0 mph,29.34 in,0.0 in,Cloudy / Windy
,10:53 AM,32 F,30 F,92 %,WNW,20 mph,0 mph,29.35 in,0.0 in,Light Snow
,11:26 AM,33 F,29 F,85 %,WNW,23 mph,29 mph,29.35 in,0.0 in,Cloudy / Windy
,11:53 AM,33 F,27 F,78 %,WNW,20 mph,33 mph,29.34 in,0.0 in,Cloudy
,12:53 PM,33 F,28 F,82 %,WNW,20 mph,0 mph,29.34 in,0.0 in,Cloudy
,1:53 PM,34 F,25 F,70 %,WNW,16 mph,0 mph,29.34 in,0.0 in,Cloudy
,2:53 PM,33 F,26 F,75 %,W,16 mph,0 mph,29.35 in,0.0 in,Cloudy
,3:00 PM,33 F,24 F,70 %,W,18 mph,0 mph,29.36 in,0.0 in,Cloudy
,3:53 PM,33 F,25 F,72 %,WNW,17 mph,0 mph,29.37 in,0.0 in,Cloudy
,4:53 PM,31 F,23 F,72 %,WNW,14 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy
,5:53 PM,30 F,24 F,79 %,WNW,13 mph,0 mph,29.39 in,0.0 in,Partly Cloudy
,6:53 PM,29 F,24 F,82 %,WNW,9 mph,0 mph,29.40 in,0.0 in,Cloudy
,7:32 PM,29 F,24 F,82 %,WNW,14 mph,0 mph,29.41 in,0.0 in,Cloudy
,7:53 PM,29 F,23 F,78 %,WNW,20 mph,29 mph,29.41 in,0.0 in,Cloudy
,8:03 PM,29 F,23 F,78 %,WNW,18 mph,0 mph,29.41 in,0.0 in,Cloudy
,8:53 PM,27 F,19 F,72 %,WNW,23 mph,31 mph,29.43 in,0.0 in,Mostly Cloudy / Windy
,9:13 PM,27 F,20 F,75 %,NW,20 mph,33 mph,29.44 in,0.0 in,Cloudy
,9:53 PM,24 F,17 F,75 %,W,25 mph,35 mph,29.45 in,0.0 in,Mostly Cloudy / Windy
,10:42 PM,23 F,14 F,68 %,WNW,23 mph,40 mph,29.47 in,0.0 in,Cloudy / Windy
,10:53 PM,22 F,11 F,63 %,WNW,26 mph,37 mph,29.47 in,0.0 in,Mostly Cloudy / Windy
,11:53 PM,21 F,12 F,68 %,WNW,22 mph,30 mph,29.49 in,0.0 in,Fair / Windy
11/10/2018,12:53 AM,20 F,13 F,74 %,W,22 mph,0 mph,29.49 in,0.0 in,Fair / Windy
,1:53 AM,20 F,14 F,78 %,W,16 mph,0 mph,29.52 in,0.0 in,Fair
,2:53 AM,19 F,15 F,85 %,W,16 mph,0 mph,29.53 in,0.0 in,Fair
,3:53 AM,19 F,15 F,85 %,W,15 mph,0 mph,29.54 in,0.0 in,Fair
,4:53 AM,19 F,15 F,85 %,W,15 mph,0 mph,29.56 in,0.0 in,Fair
,5:53 AM,18 F,15 F,88 %,W,13 mph,0 mph,29.57 in,0.0 in,Fair
,6:53 AM,18 F,15 F,88 %,W,13 mph,0 mph,29.58 in,0.0 in,Fair
,7:53 AM,20 F,15 F,81 %,W,17 mph,0 mph,29.60 in,0.0 in,Fair
,8:53 AM,22 F,16 F,78 %,W,13 mph,0 mph,29.62 in,0.0 in,Fair
,9:53 AM,24 F,17 F,75 %,W,13 mph,0 mph,29.64 in,0.0 in,Fair
,10:53 AM,26 F,18 F,71 %,W,9 mph,0 mph,29.64 in,0.0 in,Fair
,11:53 AM,28 F,19 F,69 %,WSW,10 mph,0 mph,29.61 in,0.0 in,Wintry Mix
,12:53 PM,29 F,19 F,67 %,VAR,5 mph,0 mph,29.58 in,0.0 in,Fair
,1:53 PM,31 F,19 F,61 %,SSW,3 mph,0 mph,29.57 in,0.0 in,Fair
,2:53 PM,32 F,19 F,59 %,VAR,3 mph,0 mph,29.54 in,0.0 in,Fair
,3:53 PM,31 F,20 F,64 %,SSW,6 mph,0 mph,29.54 in,0.0 in,Fair
,4:53 PM,27 F,21 F,78 %,S,6 mph,0 mph,29.53 in,0.0 in,Fair
,5:53 PM,26 F,23 F,88 %,S,8 mph,0 mph,29.54 in,0.0 in,Fair
,6:53 PM,24 F,21 F,88 %,S,6 mph,0 mph,29.52 in,0.0 in,Fair
,7:53 PM,24 F,21 F,88 %,SSE,7 mph,0 mph,29.51 in,0.0 in,Fair
,8:53 PM,25 F,21 F,85 %,SSE,9 mph,0 mph,29.50 in,0.0 in,Fair
,9:53 PM,26 F,20 F,78 %,SSE,10 mph,0 mph,29.49 in,0.0 in,Fair
,10:53 PM,24 F,19 F,81 %,S,5 mph,0 mph,29.51 in,0.0 in,Fair
,11:53 PM,26 F,20 F,78 %,SSE,5 mph,0 mph,29.51 in,0.0 in,Cloudy
11/11/2018,12:53 AM,26 F,21 F,81 %,SSE,7 mph,0 mph,29.52 in,0.0 in,Cloudy
,1:53 AM,24 F,20 F,84 %,SSE,8 mph,0 mph,29.50 in,0.0 in,Fair
,2:53 AM,26 F,20 F,78 %,SSE,9 mph,0 mph,29.50 in,0.0 in,Cloudy
,3:53 AM,25 F,20 F,81 %,SSE,7 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
,4:53 AM,25 F,20 F,81 %,SSE,9 mph,0 mph,29.48 in,0.0 in,Cloudy
,5:53 AM,25 F,19 F,78 %,SSE,10 mph,0 mph,29.48 in,0.0 in,Fair
,6:53 AM,25 F,19 F,78 %,SSE,10 mph,0 mph,29.48 in,0.0 in,Fair
,7:53 AM,28 F,21 F,75 %,S,13 mph,0 mph,29.49 in,0.0 in,Fair
,8:53 AM,32 F,22 F,66 %,S,16 mph,0 mph,29.48 in,0.0 in,Fair
,9:53 AM,35 F,22 F,59 %,SSW,15 mph,0 mph,29.48 in,0.0 in,Fair
,10:53 AM,37 F,23 F,57 %,SSW,14 mph,0 mph,29.48 in,0.0 in,Fair
,11:53 AM,40 F,23 F,51 %,SW,14 mph,0 mph,29.45 in,0.0 in,Fair
,12:53 PM,41 F,25 F,53 %,SSW,10 mph,0 mph,29.43 in,0.0 in,Fair
,1:53 PM,43 F,26 F,51 %,S,12 mph,0 mph,29.41 in,0.0 in,Fair
,2:53 PM,42 F,24 F,49 %,S,10 mph,0 mph,29.40 in,0.0 in,Fair
,3:53 PM,39 F,27 F,62 %,S,12 mph,0 mph,29.41 in,0.0 in,Fair
,4:53 PM,34 F,27 F,75 %,S,5 mph,0 mph,29.42 in,0.0 in,Fair
,5:53 PM,31 F,26 F,82 %,S,3 mph,0 mph,29.44 in,0.0 in,Fair
,6:53 PM,33 F,27 F,78 %,S,6 mph,0 mph,29.44 in,0.0 in,Fair
,7:53 PM,30 F,26 F,85 %,S,5 mph,0 mph,29.44 in,0.0 in,Fair
,8:53 PM,31 F,25 F,79 %,S,5 mph,0 mph,29.45 in,0.0 in,Fair
,9:53 PM,30 F,25 F,82 %,SSW,5 mph,0 mph,29.46 in,0.0 in,Fair
,10:53 PM,30 F,27 F,88 %,SSW,3 mph,0 mph,29.47 in,0.0 in,Cloudy
,11:53 PM,32 F,28 F,85 %,WSW,5 mph,0 mph,29.48 in,0.0 in,Cloudy
11/12/2018,12:53 AM,32 F,29 F,88 %,WNW,5 mph,0 mph,29.48 in,0.0 in,Cloudy
,1:53 AM,33 F,29 F,85 %,CALM,0 mph,0 mph,29.47 in,0.0 in,Cloudy
,2:53 AM,34 F,29 F,82 %,N,6 mph,0 mph,29.45 in,0.0 in,Cloudy
,3:53 AM,35 F,30 F,82 %,N,6 mph,0 mph,29.44 in,0.0 in,Cloudy
,4:53 AM,36 F,29 F,76 %,N,10 mph,0 mph,29.42 in,0.0 in,Cloudy
,5:53 AM,36 F,28 F,73 %,NE,7 mph,0 mph,29.44 in,0.0 in,Cloudy
,6:53 AM,36 F,28 F,73 %,NE,5 mph,0 mph,29.45 in,0.0 in,Cloudy
,7:53 AM,36 F,28 F,73 %,NNE,7 mph,0 mph,29.47 in,0.0 in,Cloudy
,8:53 AM,37 F,28 F,70 %,NNE,7 mph,0 mph,29.48 in,0.0 in,Cloudy
,9:53 AM,36 F,30 F,79 %,N,14 mph,0 mph,29.48 in,0.0 in,Cloudy
,10:53 AM,36 F,29 F,76 %,N,12 mph,0 mph,29.50 in,0.0 in,Cloudy
,11:53 AM,38 F,29 F,70 %,N,13 mph,0 mph,29.47 in,0.0 in,Cloudy
,12:53 PM,36 F,29 F,76 %,N,16 mph,0 mph,29.47 in,0.0 in,Cloudy
,1:53 PM,36 F,30 F,79 %,N,17 mph,0 mph,29.45 in,0.0 in,Cloudy
,2:53 PM,35 F,28 F,76 %,NNW,16 mph,0 mph,29.45 in,0.0 in,Cloudy
,3:46 PM,33 F,30 F,89 %,N,14 mph,0 mph,29.45 in,0.0 in,Light Snow
,3:53 PM,33 F,30 F,89 %,N,18 mph,0 mph,29.45 in,0.0 in,Light Snow
,4:08 PM,32 F,30 F,92 %,N,17 mph,0 mph,29.45 in,0.0 in,Light Snow
,4:49 PM,32 F,30 F,93 %,N,15 mph,0 mph,29.45 in,0.0 in,Light Snow
,4:53 PM,32 F,30 F,92 %,N,16 mph,0 mph,29.46 in,0.0 in,Light Snow
,5:53 PM,31 F,30 F,96 %,N,16 mph,0 mph,29.47 in,0.0 in,Light Snow
,6:35 PM,31 F,30 F,96 %,N,14 mph,0 mph,29.49 in,0.0 in,Light Snow
,6:46 PM,31 F,30 F,96 %,NNW,14 mph,0 mph,29.49 in,0.0 in,Light Snow
,6:53 PM,31 F,29 F,92 %,N,18 mph,23 mph,29.48 in,0.0 in,Light Snow
,7:53 PM,30 F,28 F,92 %,N,16 mph,0 mph,29.48 in,0.0 in,Light Snow
,8:53 PM,29 F,27 F,92 %,N,14 mph,0 mph,29.50 in,0.0 in,Light Snow
,9:28 PM,28 F,25 F,88 %,N,14 mph,0 mph,29.51 in,0.0 in,Light Snow
,9:53 PM,28 F,25 F,88 %,NNW,16 mph,0 mph,29.51 in,0.0 in,Light Snow
,10:04 PM,28 F,25 F,88 %,NNW,15 mph,0 mph,29.50 in,0.0 in,Light Snow
,10:33 PM,28 F,25 F,88 %,NNW,15 mph,0 mph,29.51 in,0.0 in,Light Snow
,10:53 PM,27 F,24 F,89 %,NNW,14 mph,0 mph,29.51 in,0.0 in,Light Snow
,11:24 PM,27 F,24 F,89 %,NNW,14 mph,0 mph,29.51 in,0.0 in,Light Snow
,11:37 PM,27 F,24 F,89 %,NNW,13 mph,0 mph,29.51 in,0.0 in,Light Snow
,11:53 PM,27 F,24 F,89 %,NNW,12 mph,0 mph,29.51 in,0.0 in,Light Snow
11/13/2018,12:20 AM,27 F,24 F,89 %,NNW,14 mph,0 mph,29.51 in,0.0 in,Light Snow
,12:49 AM,27 F,23 F,86 %,NNW,17 mph,0 mph,29.50 in,0.0 in,Light Snow
,12:53 AM,26 F,23 F,88 %,NNW,17 mph,0 mph,29.50 in,0.0 in,Light Snow
,1:53 AM,25 F,21 F,85 %,NNW,15 mph,0 mph,29.50 in,0.0 in,Light Snow
,2:53 AM,23 F,18 F,81 %,NNW,13 mph,0 mph,29.51 in,0.0 in,Light Snow
,3:42 AM,22 F,18 F,85 %,NW,10 mph,0 mph,29.52 in,0.0 in,Light Snow
,3:53 AM,22 F,17 F,82 %,NW,12 mph,0 mph,29.53 in,0.0 in,Light Snow
,4:18 AM,21 F,17 F,85 %,NNW,12 mph,0 mph,29.53 in,0.0 in,Light Snow
,4:53 AM,21 F,16 F,81 %,NNW,13 mph,0 mph,29.53 in,0.0 in,Light Snow
,5:22 AM,21 F,16 F,81 %,NNW,9 mph,0 mph,29.54 in,0.0 in,Light Snow
,5:53 AM,23 F,17 F,78 %,NNW,12 mph,0 mph,29.55 in,0.0 in,Light Snow
,6:53 AM,23 F,16 F,74 %,N,20 mph,25 mph,29.56 in,0.0 in,Cloudy
,7:53 AM,22 F,16 F,78 %,N,17 mph,0 mph,29.60 in,0.0 in,Cloudy
,8:53 AM,21 F,15 F,78 %,NNW,15 mph,0 mph,29.62 in,0.0 in,Cloudy
,9:53 AM,22 F,14 F,72 %,NNW,16 mph,22 mph,29.63 in,0.0 in,Cloudy
,10:53 AM,23 F,15 F,72 %,NNW,10 mph,22 mph,29.65 in,0.0 in,Mostly Cloudy
,11:53 AM,23 F,17 F,78 %,NNW,14 mph,0 mph,29.64 in,0.0 in,Cloudy
,12:53 PM,25 F,17 F,72 %,NNW,12 mph,23 mph,29.62 in,0.0 in,Cloudy
,1:53 PM,25 F,17 F,72 %,NW,13 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
,2:08 PM,26 F,18 F,71 %,NW,14 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy
,2:24 PM,26 F,17 F,69 %,NNW,13 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
,2:53 PM,25 F,17 F,72 %,NW,14 mph,0 mph,29.62 in,0.0 in,Fair
,3:53 PM,26 F,17 F,69 %,NW,13 mph,0 mph,29.63 in,0.0 in,Fair
,4:53 PM,22 F,16 F,78 %,NNW,7 mph,0 mph,29.62 in,0.0 in,Fair
,5:53 PM,21 F,15 F,78 %,WNW,3 mph,0 mph,29.64 in,0.0 in,Fair
,6:53 PM,20 F,17 F,89 %,WSW,3 mph,0 mph,29.66 in,0.0 in,Fair
,7:53 PM,20 F,16 F,85 %,WSW,6 mph,0 mph,29.68 in,0.0 in,Fair
,8:53 PM,19 F,15 F,85 %,W,6 mph,0 mph,29.69 in,0.0 in,Fair
,9:53 PM,16 F,14 F,92 %,WNW,6 mph,0 mph,29.70 in,0.0 in,Fair
,10:53 PM,15 F,13 F,91 %,WSW,3 mph,0 mph,29.71 in,0.0 in,Fair
,11:53 PM,15 F,13 F,91 %,WSW,3 mph,0 mph,29.70 in,0.0 in,Fair
11/14/2018,12:53 AM,14 F,13 F,95 %,CALM,0 mph,0 mph,29.70 in,0.0 in,Fair
,1:53 AM,14 F,13 F,95 %,W,3 mph,0 mph,29.70 in,0.0 in,Fair
,2:53 AM,13 F,11 F,92 %,NW,3 mph,0 mph,29.70 in,0.0 in,Fair
,3:53 AM,14 F,11 F,88 %,NNW,5 mph,0 mph,29.69 in,0.0 in,Fair
,4:53 AM,15 F,11 F,84 %,N,6 mph,0 mph,29.71 in,0.0 in,Fair
,5:53 AM,15 F,10 F,80 %,N,7 mph,0 mph,29.71 in,0.0 in,Fair
,6:53 AM,16 F,11 F,81 %,N,8 mph,0 mph,29.71 in,0.0 in,Fair
,7:53 AM,22 F,15 F,75 %,NNE,6 mph,0 mph,29.74 in,0.0 in,Fair
,8:53 AM,25 F,16 F,69 %,ENE,6 mph,0 mph,29.75 in,0.0 in,Fair
,9:53 AM,26 F,17 F,69 %,ENE,7 mph,0 mph,29.75 in,0.0 in,Fair
,10:53 AM,29 F,16 F,58 %,E,7 mph,0 mph,29.75 in,0.0 in,Fair
,11:53 AM,29 F,16 F,58 %,NE,10 mph,0 mph,29.71 in,0.0 in,Fair
,12:53 PM,30 F,17 F,59 %,ENE,10 mph,0 mph,29.69 in,0.0 in,Fair
,1:53 PM,31 F,18 F,59 %,NE,10 mph,0 mph,29.65 in,0.0 in,Fair
,2:53 PM,31 F,18 F,59 %,NNE,13 mph,0 mph,29.61 in,0.0 in,Fair
,3:53 PM,31 F,18 F,59 %,NE,13 mph,0 mph,29.60 in,0.0 in,Fair
,4:53 PM,29 F,19 F,67 %,NE,10 mph,0 mph,29.57 in,0.0 in,Fair
,5:53 PM,28 F,20 F,72 %,NE,10 mph,0 mph,29.57 in,0.0 in,Fair
,6:53 PM,29 F,22 F,75 %,NE,10 mph,0 mph,29.58 in,0.0 in,Fair
,7:53 PM,29 F,23 F,78 %,NE,15 mph,0 mph,29.55 in,0.0 in,Fair
,8:53 PM,29 F,23 F,78 %,NE,12 mph,0 mph,29.52 in,0.0 in,Fair
